City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
545,umea,63.8284,20.2597,-13.04,78,100,0.51,SE,Mon Mar  6 17:36:00 2023
546,baruun-urt,46.6806,113.2792,1.58,43,100,5.92,MN,Mon Mar  6 17:36:01 2023
547,lazi,48.0667,24.2333,-1.44,92,100,1.64,UA,Mon Mar  6 17:36:01 2023
548,homer,59.6425,-151.5483,1.93,67,0,2.06,US,Mon Mar  6 17:36:02 2023
549,vostok,46.4856,135.8833,-2.45,96,100,1.85,RU,Mon Mar  6 17:36:02 2023
550,jackson,42.4165,-122.8345,8.53,57,100,2.68,US,Mon Mar  6 17:33:52 2023
551,zhigansk,66.7697,123.3711,-35.42,100,66,2.59,RU,Mon Mar  6 17:31:39 2023
552,cucutilla,7.5394,-72.7724,22.58,95,100,0.96,CO,Mon Mar  6 17:36:03 2023
553,ridgecrest,35.6225,-117.6709,13.14,26,75,4.12,US,Mon Mar  6 17:32:51 2023
554,lasa,46.6166,10.7002,4.83,91,96,1.15,IT,Mon Mar  6 17:36:03 2023
555,conde,-7.2597,-34.9075,26.7,78,20,3.6,BR,Mon Mar  6 17:32:56 2023
556,camacha,33.0833,-16.3333,16.68,88,20,4.63,PT,Mon Mar  6 17:36:04 2023
557,palembang,-2.9167,104.7458,25.05,94,40,1.03,ID,Mon Mar  6 17:36:05 2023
558,hambantota,6.1241,81.1185,24.58,84,8,6.08,LK,Mon Mar  6 17:36:05 2023
559,nadvoitsy,63.8667,34.3167,-11.05,96,98,2.86,RU,Mon Mar  6 17:36:06 2023
560,port lincoln,-34.7333,135.8667,16.97,61,74,7.32,AU,Mon Mar  6 17:34:37 2023
561,hays,30.0502,-98.0336,27.73,59,58,1.34,US,Mon Mar  6 17:36:06 2023
562,tombouctou,20.0,-3.0,24.84,10,100,4.64,ML,Mon Mar  6 17:36:07 2023
563,ballina,-28.8667,153.5667,29.32,77,0,4.65,AU,Mon Mar  6 17:36:07 2023
564,novyy urengoy,66.0833,76.6333,-17.19,97,100,3.14,RU,Mon Mar  6 17:34:50 2023
565,marystown,47.1666,-55.1483,-2.97,86,82,3.31,CA,Mon Mar  6 17:36:08 2023
566,aviles,43.5547,-5.9248,10.76,87,40,1.54,ES,Mon Mar  6 17:36:08 2023
567,uige,-7.6087,15.0613,20.96,86,83,1.17,AO,Mon Mar  6 17:36:09 2023
568,nikolayevka,53.1257,47.2041,-11.02,96,27,3.14,RU,Mon Mar  6 17:36:09 2023
569,aranos,-24.1333,19.1167,21.7,23,1,3.48,NA,Mon Mar  6 17:36:10 2023
570,kayerkan,69.3497,87.7602,-25.79,95,99,2.93,RU,Mon Mar  6 17:36:10 2023
571,keti bandar,24.1447,67.4497,23.45,72,0,2.68,PK,Mon Mar  6 17:36:11 2023
572,margate,51.3813,1.3862,5.73,88,100,1.34,GB,Mon Mar  6 17:36:11 2023
573,kulhudhuffushi,6.6221,73.07,27.16,75,90,6.13,MV,Mon Mar  6 17:36:12 2023
574,bandarbeyla,9.4942,50.8122,24.7,76,11,5.88,SO,Mon Mar  6 17:36:12 2023
575,corowa,-36.0333,146.3833,18.65,70,0,4.92,AU,Mon Mar  6 17:36:13 2023
576,acarau,-2.8856,-40.12,26.92,77,99,6.56,BR,Mon Mar  6 17:36:14 2023
577,senador guiomard,-10.1522,-67.7392,27.86,95,96,1.81,BR,Mon Mar  6 17:36:14 2023
578,hit,33.6416,42.8251,18.38,36,36,6.75,IQ,Mon Mar  6 17:36:15 2023
579,thinadhoo,0.5333,72.9333,27.47,70,36,1.36,MV,Mon Mar  6 17:36:15 2023
580,midland,31.9974,-102.0779,29.37,9,0,7.72,US,Mon Mar  6 17:34:40 2023
581,houlton,46.1262,-67.8403,0.23,63,100,6.17,US,Mon Mar  6 17:36:16 2023
